request_id,hospital_id,blood_type,units_requested,units_fulfilled,date,urgency_level,fulfillment_rate
8931,76,A+,9,8,2024-12-04,Urgent,0.889
8932,28,B+,5,5,2023-10-05,Routine,0.973
8933,27,O+,5,3,2022-02-14,Routine,0.613
8934,11,O+,10,9,2022-05-17,Urgent,0.915
8935,54,O+,6,4,2023-12-25,Routine,0.728
8936,79,O+,2,2,2023-11-03,Urgent,0.793
8937,50,O+,7,5,2023-12-04,Urgent,0.738
8938,56,B+,8,5,2022-08-28,Routine,0.632
8939,4,O+,9,7,2023-10-10,Urgent,0.744
8940,2,O+,8,6,2022-09-03,Emergency,0.808
8941,1,B+,3,2,2022-09-23,Routine,0.616
8942,16,A+,5,5,2022-07-03,Routine,0.968
8943,53,A+,3,3,2023-01-11,Urgent,0.98
8944,73,B+,10,8,2023-10-09,Emergency,0.759
8945,1,B+,2,2,2023-05-10,Routine,0.847
8946,69,B+,4,3,2023-04-12,Routine,0.645
8947,63,O+,3,2,2024-08-14,Routine,0.713
8948,76,B+,9,7,2022-07-09,Urgent,0.745
8949,73,A-,8,3,2023-07-05,Urgent,0.403
8950,10,O+,10,8,2022-10-05,Routine,0.803
8951,56,A+,9,6,2022-07-30,Routine,0.708
8952,33,B+,5,5,2022-07-20,Routine,0.996
8953,30,B+,7,6,2022-09-16,Routine,0.824
8954,76,A+,2,2,2024-06-13,Urgent,0.754
8955,15,O+,3,3,2022-02-08,Emergency,0.919
8956,3,B+,1,1,2024-05-15,Emergency,0.928
8957,21,B-,9,2,2024-05-18,Routine,0.241
8958,15,B-,3,1,2024-08-07,Urgent,0.35
8959,29,O+,6,5,2023-06-11,Urgent,0.759
8960,2,O+,6,4,2024-08-21,Urgent,0.662
8961,49,B+,4,2,2023-09-30,Emergency,0.54
8962,74,A+,9,7,2024-10-29,Routine,0.77
8963,56,O+,8,5,2023-01-02,Urgent,0.605
8964,14,B+,4,3,2023-02-10,Routine,0.683
8965,11,B+,4,3,2022-05-28,Routine,0.824
8966,32,A+,3,2,2023-09-10,Urgent,0.825
8967,53,A-,8,4,2023-08-30,Routine,0.545
8968,1,O-,6,2,2022-04-17,Urgent,0.331
8969,75,O+,10,9,2024-04-02,Routine,0.93
8970,38,O+,4,3,2022-11-05,Routine,0.699
8971,71,O+,4,3,2023-06-03,Routine,0.634
8972,53,A+,6,5,2022-05-01,Routine,0.795
8973,52,O+,5,4,2022-06-16,Emergency,0.865
8974,37,B-,9,3,2022-01-26,Routine,0.332
8975,10,O+,5,4,2022-02-15,Routine,0.849
8976,36,O+,10,6,2022-09-29,Emergency,0.581
8977,9,O+,1,1,2022-01-31,Routine,0.831
8978,53,A+,8,6,2023-01-31,Routine,0.75
8979,63,AB+,4,3,2022-07-09,Routine,0.821
8980,9,A+,2,2,2022-09-02,Routine,0.926
8981,67,B+,10,9,2023-01-02,Emergency,0.857
8982,3,AB+,1,1,2024-11-25,Routine,0.95
8983,37,O+,1,1,2023-03-22,Routine,0.921
8984,47,B+,2,1,2024-07-23,Emergency,0.535
8985,76,B+,4,4,2023-02-24,Routine,0.928
8986,60,AB+,10,10,2024-01-03,Routine,0.988
8987,36,O+,8,5,2022-11-27,Routine,0.628
8988,70,A+,8,6,2023-03-29,Routine,0.752
8989,20,O+,3,2,2022-08-24,Routine,0.628
8990,20,O+,5,3,2023-05-29,Routine,0.612
8991,10,B+,6,5,2024-02-19,Routine,0.893
8992,13,O+,4,3,2023-01-19,Routine,0.636
8993,35,A+,7,5,2022-09-19,Routine,0.777
8994,15,O+,1,1,2022-09-25,Urgent,0.873
8995,3,AB+,4,4,2024-07-03,Urgent,0.931
8996,69,A+,6,4,2023-10-29,Routine,0.631
8997,4,O+,6,5,2024-02-23,Routine,0.766
8998,39,B+,5,4,2024-03-06,Routine,0.892
8999,23,B+,8,6,2022-07-17,Routine,0.803
9000,4,B+,4,2,2024-07-22,Emergency,0.596
9001,49,O+,7,6,2023-12-27,Emergency,0.85
9002,46,O-,2,1,2023-07-16,Emergency,0.612
9003,27,A+,9,9,2023-06-12,Routine,0.985
9004,47,O+,6,5,2024-03-24,Routine,0.82
9005,44,O+,2,2,2024-08-28,Routine,0.984
9006,48,O+,9,6,2023-05-13,Routine,0.646
9007,30,A+,8,5,2022-07-01,Emergency,0.641
9008,72,O-,6,2,2023-12-04,Urgent,0.368
9009,7,AB+,8,7,2022-09-10,Emergency,0.862
9010,25,O+,7,4,2024-04-21,Urgent,0.64
9011,65,O+,8,7,2023-04-12,Routine,0.884
9012,40,B+,8,6,2023-02-13,Emergency,0.706
9013,14,O+,1,1,2023-09-24,Urgent,0.655
9014,40,AB+,8,6,2023-03-05,Urgent,0.808
9015,56,B+,10,6,2024-08-10,Urgent,0.645
9016,48,B+,9,7,2022-12-24,Routine,0.751
9017,31,O+,4,4,2022-09-25,Routine,0.975
9018,61,A+,5,4,2022-08-21,Routine,0.785
9019,27,AB+,3,2,2023-09-06,Routine,0.633
9020,31,O+,2,2,2024-10-03,Routine,0.88
9021,31,O+,9,7,2022-12-09,Routine,0.833
9022,21,O+,8,5,2022-07-23,Emergency,0.565
9023,75,A+,1,1,2024-11-04,Routine,0.805
9024,60,O+,5,4,2023-02-04,Emergency,0.81
9025,16,O+,9,8,2022-10-15,Urgent,0.853
9026,61,O+,5,4,2024-11-17,Emergency,0.852
9027,57,A+,2,1,2023-05-18,Urgent,0.687
9028,78,O+,7,4,2024-02-27,Routine,0.633
9029,65,B+,7,6,2022-02-08,Urgent,0.843
9030,21,B+,3,2,2024-11-20,Emergency,0.65
9031,30,O+,6,4,2024-01-19,Urgent,0.621
9032,44,B+,3,3,2024-07-08,Routine,0.967
9033,23,O-,5,2,2024-01-21,Urgent,0.465
9034,67,O+,3,2,2024-01-28,Urgent,0.808
9035,32,O+,6,5,2023-09-05,Emergency,0.887
9036,36,B+,5,3,2022-04-30,Urgent,0.653
9037,23,B+,7,6,2023-05-21,Emergency,0.909
9038,18,A+,8,7,2022-02-01,Routine,0.936
9039,42,O+,3,2,2024-05-14,Emergency,0.546
9040,4,A+,3,3,2022-07-14,Emergency,0.985
9041,30,A+,7,4,2024-02-24,Urgent,0.603
9042,48,A-,2,1,2024-06-11,Routine,0.516
9043,73,A+,2,2,2024-06-20,Routine,0.867
9044,10,O+,2,2,2023-03-15,Urgent,0.897
9045,66,A+,8,6,2024-07-06,Emergency,0.723
9046,69,O-,4,1,2023-04-17,Routine,0.214
9047,56,B+,7,6,2024-04-12,Urgent,0.823
9048,51,A+,10,9,2024-09-16,Urgent,0.896
9049,73,B+,1,1,2023-12-03,Urgent,0.712
9050,74,O+,1,1,2024-03-11,Routine,0.932
9051,13,A+,3,3,2023-06-25,Urgent,0.886
9052,38,O+,7,4,2023-01-04,Emergency,0.62
9053,58,A+,4,4,2024-03-21,Urgent,0.948
9054,23,O+,3,3,2023-01-07,Routine,0.92
9055,36,A+,4,4,2022-04-25,Routine,0.928
9056,69,O+,1,1,2024-08-26,Urgent,0.976
9057,27,O+,3,3,2023-10-13,Urgent,0.89
9058,33,O+,6,5,2024-02-29,Routine,0.917
9059,44,O+,7,4,2024-09-26,Emergency,0.634
9060,19,O+,1,1,2022-03-21,Routine,0.885
9061,61,O+,8,6,2024-10-05,Routine,0.805
9062,22,A+,7,5,2023-07-30,Urgent,0.777
9063,40,O+,1,1,2022-06-22,Routine,0.65
9064,56,O+,6,6,2022-12-18,Urgent,0.929
9065,74,O+,6,4,2023-12-17,Routine,0.677
9066,27,O+,5,4,2023-06-15,Routine,0.893
9067,17,O+,8,5,2022-07-29,Routine,0.61
9068,78,O+,2,2,2022-01-30,Urgent,0.885
9069,39,O-,10,3,2022-06-27,Emergency,0.315
9070,46,A+,7,7,2022-09-06,Routine,0.95
9071,67,O+,1,1,2022-12-28,Routine,0.953
9072,59,O+,6,5,2022-12-22,Routine,0.786
9073,49,A+,10,8,2023-11-25,Urgent,0.832
9074,32,O+,1,1,2022-04-08,Routine,0.837
9075,28,A+,3,2,2023-10-29,Routine,0.655
9076,22,A+,3,2,2023-09-02,Urgent,0.775
9077,53,O+,8,7,2024-04-27,Routine,0.817
9078,43,O+,4,3,2024-12-12,Routine,0.71
9079,40,O+,4,3,2022-02-06,Emergency,0.756
9080,2,O-,9,4,2022-10-25,Urgent,0.487
9081,77,A+,3,2,2022-08-06,Routine,0.76
9082,29,B+,5,4,2023-06-01,Urgent,0.822
9083,37,A+,6,5,2024-06-17,Urgent,0.905
9084,37,O+,2,2,2022-08-24,Emergency,0.858
9085,75,A+,9,5,2022-03-15,Routine,0.61
9086,20,B+,3,3,2024-12-16,Urgent,0.961
9087,16,A+,2,1,2022-04-03,Urgent,0.708
9088,49,O+,1,1,2022-09-28,Urgent,0.811
9089,54,B+,1,1,2023-02-04,Routine,0.912
9090,56,A+,2,2,2024-10-11,Routine,0.847
9091,27,B+,3,3,2024-02-10,Routine,0.982
9092,80,O+,7,5,2022-06-12,Routine,0.758
9093,16,B+,10,8,2023-01-31,Routine,0.812
9094,7,O+,8,6,2024-08-03,Routine,0.777
9095,60,A+,2,1,2022-12-05,Emergency,0.562
9096,24,A+,4,4,2023-12-10,Routine,0.949
9097,45,O+,10,9,2022-03-27,Routine,0.91
9098,24,B-,6,2,2024-01-25,Routine,0.269
9099,69,A+,4,3,2022-03-13,Routine,0.67
9100,36,O+,8,7,2024-12-11,Urgent,0.863
9101,5,AB+,7,5,2024-12-23,Urgent,0.701
9102,50,AB+,6,6,2023-06-08,Routine,0.947
9103,63,A+,10,9,2022-11-18,Routine,0.865
9104,41,A+,7,5,2023-03-26,Routine,0.782
9105,16,B+,10,10,2024-03-01,Routine,0.99
9106,79,A+,7,7,2024-10-10,Emergency,0.954
9107,36,A+,6,5,2024-02-24,Urgent,0.906
9108,38,A+,10,9,2023-11-16,Urgent,0.944
9109,76,O+,8,6,2023-03-27,Urgent,0.748
9110,25,A+,6,6,2023-03-03,Routine,0.946
9111,5,O+,10,9,2023-02-15,Routine,0.941
9112,53,A+,9,8,2023-10-07,Urgent,0.89
9113,65,B+,1,1,2023-03-16,Urgent,0.91
9114,26,O+,6,5,2022-11-27,Urgent,0.865
9115,75,A+,9,8,2023-01-23,Urgent,0.892
9116,35,A+,6,4,2022-02-08,Routine,0.704
9117,49,O+,7,5,2024-03-02,Routine,0.644
9118,13,A+,6,4,2022-10-10,Routine,0.604
9119,27,B+,1,1,2023-12-21,Routine,0.863
9120,21,O+,8,6,2024-10-25,Emergency,0.749
9121,28,A+,5,4,2023-06-05,Urgent,0.78
9122,15,O+,1,1,2023-08-17,Urgent,0.954
9123,43,O+,4,2,2024-07-13,Routine,0.621
9124,51,A+,7,6,2024-03-13,Routine,0.839
9125,9,A+,2,2,2024-01-20,Urgent,0.755
9126,50,O+,3,2,2024-06-25,Urgent,0.633
9127,60,O+,2,2,2023-07-27,Urgent,0.769
9128,40,AB+,9,6,2024-08-25,Routine,0.643
9129,22,O+,3,3,2022-06-18,Emergency,0.97
9130,66,O+,1,1,2022-05-09,Emergency,0.955
9131,19,A-,10,4,2024-07-16,Emergency,0.435
9132,12,O+,9,8,2022-08-24,Urgent,0.84
9133,75,B-,5,3,2023-02-21,Emergency,0.517
9134,2,O+,7,5,2023-10-12,Urgent,0.667
9135,70,A+,5,4,2022-09-11,Routine,0.751
9136,47,O+,3,2,2023-06-16,Routine,0.629
9137,29,B+,10,7,2024-01-30,Routine,0.69
9138,60,B+,3,2,2022-08-16,Urgent,0.707
9139,67,O+,2,2,2023-01-31,Routine,0.877
9140,26,AB+,6,4,2023-04-11,Urgent,0.692
9141,26,A+,2,2,2022-07-06,Routine,0.971
9142,30,B+,6,3,2023-09-14,Emergency,0.544
9143,21,B+,1,1,2024-03-30,Urgent,0.65
9144,6,O+,2,2,2023-03-13,Urgent,0.954
9145,62,O+,2,1,2022-06-12,Routine,0.637
9146,21,A+,3,3,2022-07-19,Urgent,0.937
9147,1,B+,3,2,2022-06-08,Routine,0.705
9148,76,O+,10,9,2023-04-11,Routine,0.909
9149,41,A+,6,5,2022-05-03,Urgent,0.864
9150,65,O+,9,5,2024-08-29,Emergency,0.592
9151,63,B+,3,2,2024-01-20,Routine,0.621
9152,20,AB+,9,7,2024-11-18,Routine,0.789
9153,26,B-,5,2,2024-10-28,Emergency,0.386
9154,66,O+,4,3,2022-11-26,Routine,0.629
9155,20,O+,10,8,2024-07-22,Urgent,0.779
9156,74,O+,10,7,2022-12-09,Routine,0.654
9157,37,B+,10,9,2022-04-15,Urgent,0.903
9158,55,A+,1,1,2023-05-18,Urgent,0.755
9159,17,A+,10,7,2023-04-07,Urgent,0.713
9160,66,O+,4,3,2022-11-15,Routine,0.713
9161,26,O+,4,3,2024-11-09,Urgent,0.735
9162,63,O-,10,4,2023-12-27,Routine,0.432
9163,40,O+,5,4,2024-05-19,Routine,0.88
9164,68,O-,5,2,2024-02-21,Emergency,0.373
9165,41,O+,8,7,2022-08-04,Routine,0.841
9166,19,O+,8,7,2022-02-20,Routine,0.84
9167,7,A+,1,1,2022-10-28,Routine,0.672
9168,6,O+,6,5,2023-08-14,Emergency,0.799
9169,49,A+,1,1,2022-05-13,Routine,0.771
9170,56,A+,3,3,2022-03-09,Routine,0.881
9171,10,A+,8,5,2022-08-22,Emergency,0.589
9172,56,O+,3,3,2023-09-04,Routine,0.899
9173,78,A+,9,6,2023-07-25,Emergency,0.644
9174,12,O+,3,2,2022-04-16,Urgent,0.64
9175,31,O+,3,3,2023-08-19,Urgent,0.892
9176,53,A+,4,4,2022-07-31,Routine,0.922
9177,70,O+,7,4,2022-05-31,Emergency,0.61
9178,71,O+,7,6,2023-10-17,Urgent,0.858
9179,56,O-,5,3,2022-06-22,Urgent,0.661
9180,45,A-,6,3,2023-08-08,Routine,0.435
9181,76,A+,10,7,2024-07-13,Routine,0.685
9182,49,O+,10,7,2023-08-02,Routine,0.74
9183,65,O+,7,6,2023-12-03,Routine,0.918
9184,63,B+,5,5,2022-01-10,Routine,0.987
9185,74,B+,8,6,2023-08-20,Urgent,0.762
9186,20,AB+,7,5,2022-12-04,Emergency,0.768
9187,65,O+,9,8,2024-07-26,Urgent,0.846
9188,40,B+,6,5,2024-04-03,Urgent,0.751
9189,75,O+,2,2,2022-03-27,Urgent,0.982
9190,22,B+,7,5,2023-03-09,Routine,0.714
9191,49,O+,3,2,2024-10-11,Routine,0.828
9192,20,A+,9,8,2023-09-16,Routine,0.909
9193,72,A+,10,6,2022-04-17,Routine,0.627
9194,44,B+,1,1,2023-09-07,Routine,0.719
9195,13,O+,8,7,2023-07-01,Routine,0.86
9196,8,O+,5,4,2022-04-16,Routine,0.785
9197,23,B+,4,3,2023-03-11,Routine,0.67
9198,71,O+,9,6,2023-04-13,Routine,0.708
9199,36,A+,8,7,2024-02-10,Urgent,0.851
9200,68,O+,9,6,2024-01-06,Routine,0.651
9201,22,O+,7,5,2024-05-23,Routine,0.675
9202,61,O+,8,6,2024-06-03,Urgent,0.796
9203,52,O+,6,4,2024-05-24,Routine,0.718
9204,32,B+,8,6,2024-04-12,Routine,0.769
9205,75,AB+,5,4,2024-07-20,Routine,0.823
9206,28,A+,8,8,2024-01-03,Routine,0.95
9207,20,A+,6,4,2023-11-10,Urgent,0.608
9208,73,A+,8,6,2023-04-08,Urgent,0.705
9209,2,A+,10,7,2024-10-26,Routine,0.681
9210,78,O+,8,6,2023-08-03,Routine,0.753
9211,9,O+,9,7,2024-04-28,Urgent,0.779
9212,21,O+,2,2,2024-11-05,Emergency,0.799
9213,79,B+,2,2,2024-02-03,Urgent,0.764
9214,52,O+,1,1,2022-05-24,Routine,0.837
9215,34,O+,2,2,2023-11-11,Emergency,0.994
9216,1,O+,4,4,2023-07-14,Urgent,0.973
9217,71,O+,5,5,2022-08-11,Routine,0.979
9218,21,AB+,6,4,2024-09-27,Routine,0.651
9219,6,A+,8,5,2022-06-15,Routine,0.611
9220,4,A+,2,2,2024-02-06,Urgent,0.859
9221,46,O+,7,7,2022-01-04,Urgent,0.961
9222,12,B+,5,3,2024-07-27,Routine,0.671
9223,32,AB+,9,7,2024-09-19,Routine,0.797
9224,23,O+,6,4,2022-05-23,Urgent,0.665
9225,77,O-,8,4,2024-08-13,Routine,0.529
9226,78,A+,2,2,2022-04-20,Emergency,0.966
9227,29,O+,4,3,2022-12-18,Urgent,0.748
9228,75,B+,9,8,2022-08-09,Urgent,0.852
9229,59,O+,8,5,2023-01-13,Urgent,0.672
9230,13,O+,8,4,2023-10-27,Emergency,0.51
9231,24,B+,9,9,2022-04-22,Routine,0.966
9232,1,O+,4,4,2024-04-10,Urgent,0.954
9233,4,A-,3,2,2022-12-28,Emergency,0.608
9234,44,A+,2,1,2023-07-25,Emergency,0.503
9235,36,A+,8,6,2022-08-11,Urgent,0.697
9236,24,AB+,6,4,2024-12-27,Routine,0.618
9237,25,O-,10,7,2024-09-22,Routine,0.688
9238,69,B-,10,3,2023-03-09,Routine,0.295
9239,22,O+,5,4,2024-07-18,Urgent,0.727
9240,18,A+,2,2,2023-01-23,Routine,0.796
9241,72,O+,9,6,2024-05-09,Routine,0.689
9242,59,B+,5,3,2022-10-29,Routine,0.649
9243,58,B+,5,3,2022-12-23,Urgent,0.681
9244,3,O+,4,3,2022-04-24,Routine,0.643
9245,16,B-,6,2,2022-05-03,Emergency,0.301
9246,23,A+,10,7,2024-09-30,Urgent,0.693
9247,61,O+,9,5,2022-09-28,Emergency,0.515
9248,23,O+,7,7,2022-09-27,Routine,0.946
9249,4,A+,5,4,2024-02-02,Routine,0.897
9250,6,O+,5,3,2022-12-26,Urgent,0.602
9251,38,O+,7,5,2023-08-06,Routine,0.731
9252,43,B+,4,3,2024-01-30,Routine,0.873
9253,61,O+,7,7,2022-10-25,Urgent,0.992
9254,78,B+,5,3,2022-10-18,Routine,0.642
9255,79,B-,4,2,2023-04-06,Routine,0.413
9256,27,O+,1,1,2024-06-08,Urgent,0.849
9257,46,A+,6,4,2024-07-08,Routine,0.674
9258,59,B+,8,5,2023-10-03,Routine,0.67
9259,45,B+,4,3,2024-09-12,Urgent,0.836
9260,24,A+,2,2,2022-05-28,Urgent,0.871
9261,62,O+,1,1,2024-10-04,Routine,0.665
9262,73,B+,9,6,2024-10-09,Routine,0.715
9263,69,O+,4,3,2022-10-17,Emergency,0.745
9264,67,O+,6,4,2024-07-24,Urgent,0.686
9265,49,B+,1,1,2022-01-03,Routine,0.932
9266,42,B+,10,7,2024-09-05,Urgent,0.655
9267,27,O+,7,4,2022-11-14,Routine,0.61
9268,9,B+,3,2,2022-08-27,Routine,0.634
9269,22,A+,10,7,2023-03-25,Urgent,0.745
9270,47,A-,2,1,2024-03-25,Routine,0.269
9271,58,O+,9,5,2024-10-28,Emergency,0.552
9272,22,O+,1,1,2024-06-17,Routine,0.635
9273,48,O+,6,5,2024-08-12,Urgent,0.824
9274,18,AB+,2,1,2023-12-22,Emergency,0.749
9275,13,AB+,2,2,2023-03-07,Routine,0.969
9276,62,A+,10,9,2023-07-23,Routine,0.886
9277,47,A+,7,4,2022-06-28,Emergency,0.61
9278,44,O+,8,6,2024-03-19,Urgent,0.802
9279,68,O+,7,5,2024-05-11,Urgent,0.778
9280,21,O+,1,1,2022-08-28,Urgent,0.944
9281,67,B+,8,8,2024-09-10,Routine,0.948
9282,4,B+,2,2,2023-05-25,Urgent,0.99
9283,23,O+,2,1,2024-06-01,Routine,0.626
9284,27,B+,6,6,2023-01-26,Urgent,0.928
9285,13,O+,1,1,2024-06-25,Emergency,0.981
9286,72,A+,7,7,2022-02-03,Urgent,0.967
9287,1,O+,5,3,2024-03-15,Emergency,0.646
9288,15,A+,2,2,2024-01-17,Emergency,0.986
9289,61,O+,10,8,2024-04-23,Urgent,0.848
9290,2,O+,4,4,2023-09-20,Routine,0.914
9291,23,A+,2,1,2023-01-03,Urgent,0.667
9292,67,B-,7,1,2023-08-25,Routine,0.201
9293,19,O+,10,8,2022-05-16,Routine,0.791
9294,52,B+,2,2,2024-07-12,Urgent,0.894
9295,5,O+,1,1,2024-10-22,Urgent,0.866
9296,62,O+,4,3,2023-05-26,Urgent,0.778
9297,47,AB+,3,2,2024-03-26,Urgent,0.649
9298,2,B+,10,8,2022-05-24,Urgent,0.824
9299,13,O+,1,1,2024-08-06,Urgent,0.747
9300,32,B+,9,6,2022-02-20,Urgent,0.67
9301,70,O+,1,1,2023-07-21,Routine,0.885
9302,32,A+,5,4,2022-02-07,Urgent,0.9
9303,24,A+,5,3,2022-01-11,Urgent,0.605
9304,78,A+,8,5,2024-12-27,Routine,0.679
9305,18,B+,10,9,2024-05-16,Urgent,0.854
9306,25,O-,6,2,2022-04-01,Routine,0.325
9307,65,A+,9,7,2023-03-15,Urgent,0.795
9308,67,A+,1,1,2023-05-28,Routine,0.817
9309,68,A+,2,2,2024-03-17,Emergency,0.822
9310,53,B+,1,1,2023-05-22,Emergency,0.564
9311,77,B+,8,8,2023-07-31,Routine,0.942
9312,62,AB+,3,3,2023-12-19,Urgent,0.994
9313,23,O+,5,4,2023-11-24,Routine,0.865
9314,20,A+,10,6,2022-06-29,Routine,0.619
9315,49,A+,10,10,2022-07-18,Routine,0.969
9316,59,A+,10,6,2023-02-13,Routine,0.649
9317,44,A+,10,10,2022-12-30,Routine,0.957
9318,12,O+,9,6,2024-07-08,Routine,0.62
9319,22,A+,5,5,2022-04-28,Emergency,0.938
9320,37,O+,7,7,2023-01-10,Urgent,0.962
9321,29,A+,7,7,2022-09-28,Urgent,0.989
9322,65,A+,1,1,2022-04-14,Urgent,0.87
9323,71,B+,4,4,2022-04-28,Urgent,0.994
9324,79,O+,5,4,2022-12-31,Routine,0.842
9325,35,A+,9,6,2022-06-12,Emergency,0.659
9326,18,B+,9,7,2024-06-15,Emergency,0.821
9327,2,O+,2,2,2024-03-25,Routine,0.872
9328,45,B+,2,1,2024-12-01,Emergency,0.512
9329,34,O+,7,5,2024-09-05,Routine,0.671
9330,36,O+,3,2,2024-09-25,Urgent,0.641
9331,65,A+,9,6,2022-09-21,Routine,0.666
9332,77,O+,8,6,2022-03-24,Routine,0.716
9333,50,O+,1,1,2023-03-14,Emergency,0.851
9334,64,B+,5,3,2024-10-11,Routine,0.677
9335,49,O-,10,6,2024-07-03,Routine,0.562
9336,13,A+,2,2,2022-09-08,Routine,0.842
9337,44,B+,10,6,2023-04-01,Urgent,0.648
9338,40,O+,4,4,2023-08-29,Urgent,0.927
9339,69,A+,5,3,2022-02-10,Urgent,0.666
9340,31,O+,2,1,2023-08-15,Routine,0.623
9341,66,O+,1,1,2023-12-24,Routine,0.892
9342,65,O-,4,2,2022-12-09,Urgent,0.487
9343,70,B+,10,9,2022-07-09,Emergency,0.878
9344,61,O+,6,4,2023-07-09,Urgent,0.69
9345,35,A+,4,4,2024-12-20,Routine,0.948
9346,45,B+,6,4,2022-01-27,Routine,0.677
9347,60,AB+,2,2,2022-07-15,Urgent,0.92
9348,33,A+,9,7,2022-12-06,Routine,0.725
9349,67,B+,5,5,2024-05-20,Urgent,0.973
9350,28,B+,6,5,2022-03-18,Urgent,0.826
9351,11,O+,4,3,2023-08-16,Urgent,0.792
9352,77,A-,2,1,2024-05-16,Urgent,0.649
9353,10,O+,4,4,2024-03-30,Emergency,0.971
9354,51,B-,10,7,2022-05-26,Routine,0.659
9355,64,O+,9,6,2022-10-14,Routine,0.694
9356,75,A+,1,1,2022-08-21,Urgent,0.962
9357,80,O+,2,1,2023-04-12,Routine,0.625
9358,68,O+,6,5,2024-02-16,Routine,0.807
9359,41,B+,4,4,2024-10-10,Routine,0.924
9360,9,A+,5,5,2023-09-28,Routine,0.957
9361,51,B+,8,6,2022-01-15,Urgent,0.776
9362,13,B+,9,8,2024-05-03,Urgent,0.894
9363,27,A+,2,2,2022-06-02,Emergency,0.765
9364,62,O+,7,7,2023-04-23,Routine,0.989
9365,26,O+,6,6,2023-04-23,Routine,0.959
9366,50,O+,1,1,2023-01-14,Routine,0.671
9367,40,O+,2,1,2024-01-21,Routine,0.683
9368,9,O+,3,3,2024-04-05,Routine,0.991
9369,72,O+,9,7,2023-10-30,Urgent,0.74
9370,2,B+,6,6,2023-03-23,Routine,0.968
9371,57,AB+,3,3,2022-10-27,Emergency,0.914
9372,60,B+,4,3,2023-02-27,Routine,0.713
9373,60,A-,5,3,2023-01-07,Routine,0.693
9374,47,O+,2,1,2024-02-22,Urgent,0.633
9375,49,AB+,10,6,2024-09-10,Emergency,0.645
9376,63,B+,9,9,2023-11-13,Routine,0.96
9377,65,A+,9,8,2023-02-22,Routine,0.854
9378,70,AB+,1,1,2024-08-30,Urgent,0.856
9379,31,B+,3,3,2024-10-17,Routine,0.954
9380,67,O+,1,1,2022-09-23,Routine,0.605
9381,46,O+,1,1,2024-06-05,Emergency,0.557
9382,41,A+,4,3,2022-07-10,Urgent,0.776
9383,36,O+,2,2,2023-11-06,Urgent,0.828
9384,5,O+,1,1,2024-02-24,Urgent,0.628
9385,48,O+,9,7,2023-11-27,Routine,0.809
9386,40,O+,8,6,2023-05-16,Urgent,0.779
9387,62,O+,3,2,2023-02-22,Urgent,0.619
9388,9,A+,8,7,2023-11-27,Urgent,0.888
9389,55,O+,7,7,2024-08-06,Urgent,0.986
9390,38,AB+,6,4,2023-06-15,Routine,0.637
9391,48,B+,1,1,2024-02-29,Urgent,0.669
9392,21,AB+,5,3,2024-02-18,Routine,0.618
9393,74,A+,4,3,2023-06-13,Urgent,0.782
9394,18,A+,6,6,2022-08-11,Routine,0.977
9395,7,A+,9,7,2022-03-18,Routine,0.785
9396,67,A+,9,8,2024-10-06,Emergency,0.89
9397,16,A+,4,4,2024-08-27,Urgent,0.878
9398,77,B+,9,6,2024-02-20,Urgent,0.639
9399,75,A-,7,2,2024-04-21,Emergency,0.251
9400,39,O+,8,7,2023-08-25,Routine,0.868
9401,28,A-,6,4,2023-05-22,Urgent,0.695
9402,53,A+,2,1,2023-03-27,Emergency,0.703
9403,37,A+,1,1,2023-05-02,Urgent,0.961
9404,44,O+,10,8,2022-06-11,Emergency,0.827
9405,1,O+,3,2,2023-01-14,Routine,0.757
9406,7,A+,9,8,2023-10-15,Routine,0.905
9407,23,O+,1,1,2024-11-25,Routine,0.697
9408,33,B+,2,1,2024-04-03,Urgent,0.647
9409,63,B+,8,6,2024-03-02,Routine,0.703
9410,10,O+,4,4,2022-11-20,Urgent,0.967
9411,66,O-,6,4,2023-06-09,Urgent,0.655
9412,47,B+,7,7,2022-12-05,Urgent,0.988
9413,24,B+,4,3,2024-12-03,Routine,0.769
9414,10,B+,5,4,2023-12-29,Urgent,0.856
9415,27,A+,4,4,2022-02-08,Routine,0.919
9416,53,A+,10,9,2022-05-26,Urgent,0.944
9417,45,O+,10,10,2024-11-03,Urgent,0.951
9418,73,O+,9,8,2024-06-07,Urgent,0.841
9419,10,O+,6,4,2023-11-13,Routine,0.721
9420,56,AB+,7,6,2022-07-14,Urgent,0.904
9421,70,B+,10,7,2023-01-11,Routine,0.729
9422,22,O+,3,2,2024-04-29,Urgent,0.63
9423,71,O+,10,6,2022-03-10,Routine,0.634
9424,46,A+,1,1,2024-05-09,Routine,0.66
9425,37,O+,8,8,2022-03-28,Routine,0.985
9426,41,A+,4,3,2022-02-07,Emergency,0.71
9427,2,AB+,10,9,2022-12-30,Routine,0.882
9428,18,A+,2,1,2023-01-25,Urgent,0.61
9429,29,O+,4,3,2024-05-12,Urgent,0.815
9430,62,B+,10,9,2023-07-19,Routine,0.916
9431,46,A+,1,1,2023-02-19,Urgent,0.747
9432,79,O+,8,7,2024-07-29,Routine,0.882
9433,20,O+,9,9,2022-01-10,Routine,0.958
9434,8,A+,4,3,2022-08-21,Routine,0.708
9435,20,B+,5,5,2023-03-29,Routine,0.983
9436,34,O+,7,4,2024-02-10,Urgent,0.639
